List of all registered Items:
"REGISTRY_NAME","MOD_ID"
"<quark:stained_clay_tiles_purple_stairs>","quark"
"<quark:stained_clay_tiles_red_slab>","quark"
"<quark:stained_clay_tiles_red_stairs>","quark"
"<quark:stained_clay_tiles_silver_slab>","quark"
"<quark:stained_clay_tiles_silver_stairs>","quark"
"<quark:stained_clay_tiles_white_slab>","quark"
"<quark:stained_clay_tiles_white_stairs>","quark"
"<quark:stained_clay_tiles_yellow_slab>","quark"
"<quark:stained_clay_tiles_yellow_stairs>","quark"
"<quark:stained_planks>","quark"
"<quark:stained_planks:1>","quark"
"<quark:stained_planks:2>","quark"
"<quark:stained_planks:3>","quark"
"<quark:stained_planks:4>","quark"
"<quark:stained_planks:5>","quark"
"<quark:stained_planks:6>","quark"
"<quark:stained_planks:7>","quark"
"<quark:stained_planks:8>","quark"
"<quark:stained_planks:9>","quark"
"<quark:stained_planks:10>","quark"
"<quark:stained_planks:11>","quark"
"<quark:stained_planks:12>","quark"
"<quark:stained_planks:13>","quark"
"<quark:stained_planks:14>","quark"
"<quark:stained_planks:15>","quark"
"<quark:stained_planks_black_slab>","quark"
"<quark:stained_planks_black_stairs>","quark"
"<quark:stained_planks_blue_slab>","quark"
"<quark:stained_planks_blue_stairs>","quark"
"<quark:stained_planks_brown_slab>","quark"
"<quark:stained_planks_brown_stairs>","quark"
"<quark:stained_planks_cyan_slab>","quark"
"<quark:stained_planks_cyan_stairs>","quark"
"<quark:stained_planks_gray_slab>","quark"
"<quark:stained_planks_gray_stairs>","quark"
"<quark:stained_planks_green_slab>","quark"
"<quark:stained_planks_green_stairs>","quark"
"<quark:stained_planks_light_blue_slab>","quark"
"<quark:stained_planks_light_blue_stairs>","quark"
"<quark:stained_planks_lime_slab>","quark"
"<quark:stained_planks_lime_stairs>","quark"
"<quark:stained_planks_magenta_slab>","quark"
"<quark:stained_planks_magenta_stairs>","quark"
"<quark:stained_planks_orange_slab>","quark"
"<quark:stained_planks_orange_stairs>","quark"
"<quark:stained_planks_pink_slab>","quark"
"<quark:stained_planks_pink_stairs>","quark"
"<quark:stained_planks_purple_slab>","quark"
"<quark:stained_planks_purple_stairs>","quark"
"<quark:stained_planks_red_slab>","quark"
"<quark:stained_planks_red_stairs>","quark"
"<quark:stained_planks_silver_slab>","quark"
"<quark:stained_planks_silver_stairs>","quark"
"<quark:stained_planks_white_slab>","quark"
"<quark:stained_planks_white_stairs>","quark"
"<quark:stained_planks_yellow_slab>","quark"
"<quark:stained_planks_yellow_stairs>","quark"
"<quark:stone_andesite_bricks_slab>","quark"
"<quark:stone_andesite_bricks_stairs>","quark"
"<quark:stone_andesite_bricks_wall>","quark"
"<quark:stone_andesite_slab>","quark"
"<quark:stone_andesite_stairs>","quark"
"<quark:stone_andesite_wall>","quark"
"<quark:stone_basalt_bricks_slab>","quark"
"<quark:stone_basalt_bricks_stairs>","quark"
"<quark:stone_basalt_bricks_wall>","quark"
"<quark:stone_basalt_slab>","quark"
"<quark:stone_basalt_stairs>","quark"
"<quark:stone_diorite_bricks_slab>","quark"
"<quark:stone_diorite_bricks_stairs>","quark"
"<quark:stone_diorite_bricks_wall>","quark"
"<quark:stone_diorite_slab>","quark"
"<quark:stone_diorite_stairs>","quark"
"<quark:stone_diorite_wall>","quark"
"<quark:stone_granite_bricks_slab>","quark"
"<quark:stone_granite_bricks_stairs>","quark"
"<quark:stone_granite_bricks_wall>","quark"
"<quark:stone_granite_slab>","quark"
"<quark:stone_granite_stairs>","quark"
"<quark:stone_granite_wall>","quark"
"<quark:stone_limestone_bricks_slab>","quark"
"<quark:stone_limestone_bricks_stairs>","quark"
"<quark:stone_limestone_bricks_wall>","quark"
"<quark:stone_limestone_slab>","quark"
"<quark:stone_limestone_stairs>","quark"
"<quark:stone_marble_bricks_slab>","quark"
"<quark:stone_marble_bricks_stairs>","quark"
"<quark:stone_marble_bricks_wall>","quark"
"<quark:stone_marble_slab>","quark"
"<quark:stone_marble_stairs>","quark"
"<quark:stone_stairs>","quark"
"<quark:stone_wall>","quark"
"<quark:stonebrick_wall>","quark"
"<quark:sturdy_stone>","quark"
"<quark:tallow>","quark"
"<quark:thatch>","quark"
"<quark:thatch_slab>","quark"
"<quark:thatch_stairs>","quark"
"<quark:trowel>","quark"
"<quark:vertical_planks>","quark"
"<quark:vertical_planks:1>","quark"
"<quark:vertical_planks:2>","quark"
"<quark:vertical_planks:3>","quark"
"<quark:vertical_planks:4>","quark"
"<quark:vertical_planks:5>","quark"
"<quark:vertical_stained_planks>","quark"
"<quark:vertical_stained_planks:1>","quark"
"<quark:vertical_stained_planks:2>","quark"
"<quark:vertical_stained_planks:3>","quark"
"<quark:vertical_stained_planks:4>","quark"
"<quark:vertical_stained_planks:5>","quark"
"<quark:vertical_stained_planks:6>","quark"
"<quark:vertical_stained_planks:7>","quark"
"<quark:vertical_stained_planks:8>","quark"
"<quark:vertical_stained_planks:9>","quark"
"<quark:vertical_stained_planks:10>","quark"
"<quark:vertical_stained_planks:11>","quark"
"<quark:vertical_stained_planks:12>","quark"
"<quark:vertical_stained_planks:13>","quark"
"<quark:vertical_stained_planks:14>","quark"
"<quark:vertical_stained_planks:15>","quark"
"<quark:world_stone_bricks>","quark"
"<quark:world_stone_bricks:1>","quark"
"<quark:world_stone_bricks:2>","quark"
"<quark:world_stone_bricks:3>","quark"
"<quark:world_stone_bricks:4>","quark"
"<quark:world_stone_bricks:5>","quark"
"<reccomplex:artifact_generation_tag>","reccomplex"
"<reccomplex:block_selector>","reccomplex"
"<reccomplex:block_selector_floating>","reccomplex"
"<reccomplex:book_generation_tag>","reccomplex"
"<reccomplex:generic_solid>","reccomplex"
"<reccomplex:generic_solid:1>","reccomplex"
"<reccomplex:generic_solid:2>","reccomplex"
"<reccomplex:generic_solid:3>","reccomplex"
"<reccomplex:generic_solid:4>","reccomplex"
"<reccomplex:generic_solid:5>","reccomplex"
"<reccomplex:generic_solid:6>","reccomplex"
"<reccomplex:generic_solid:7>","reccomplex"
"<reccomplex:generic_solid:8>","reccomplex"
"<reccomplex:generic_solid:9>","reccomplex"
"<reccomplex:generic_solid:10>","reccomplex"
"<reccomplex:generic_solid:11>","reccomplex"
"<reccomplex:generic_solid:12>","reccomplex"
"<reccomplex:generic_solid:13>","reccomplex"
"<reccomplex:generic_solid:14>","reccomplex"
"<reccomplex:generic_solid:15>","reccomplex"
"<reccomplex:generic_space>","reccomplex"
"<reccomplex:generic_space:1>","reccomplex"
"<reccomplex:generic_space:2>","reccomplex"
"<reccomplex:generic_space:3>","reccomplex"
"<reccomplex:generic_space:4>","reccomplex"
"<reccomplex:generic_space:5>","reccomplex"
"<reccomplex:generic_space:6>","reccomplex"
"<reccomplex:generic_space:7>","reccomplex"
"<reccomplex:generic_space:8>","reccomplex"
"<reccomplex:generic_space:9>","reccomplex"
"<reccomplex:generic_space:10>","reccomplex"
"<reccomplex:generic_space:11>","reccomplex"
"<reccomplex:generic_space:12>","reccomplex"
"<reccomplex:generic_space:13>","reccomplex"
"<reccomplex:generic_space:14>","reccomplex"
"<reccomplex:generic_space:15>","reccomplex"
"<reccomplex:inspector>","reccomplex"
"<reccomplex:inventory_generation_component_tag>","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""AbandonedBurnable""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""AbandonedChest""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""AirShrine""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""CultArmory""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""CultTreasure""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""EarthShrine""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""FireShrine""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""ForestChest""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""Holy""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""MesoStorageChest""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""P_ArrowDebuff""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""P_AsianFood""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""P_IslandCityFood""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""P_IslandCityRare""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""P_IslandCityTools""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""P_PlainsCityAlchemy""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""P_PlainsCityEnchant""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""P_PlainsCityFood""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""P_PlainsCityTools""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""P_Raid1""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""P_SeasidePortCommon""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""P_ShipCommon""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""P_SwampFood""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""P_SwampTools""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""P_Tent""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""P_VillageChest1""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""P_WitchDungeon""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""PeacefulCrypt""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""PirateChest""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""PyramidChest""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""PyramidGraveGoodsCheap""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""RichVillageHouse""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""TribalChest""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""UnderwaterShrine""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""Unholy""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""VillageGuardTower""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""VillageKitchen""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""VillageLibrary""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""VillagePumpkinChandlery""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""VillageTannery""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""WheatFieldMill""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""WheatFieldMillTools""})","reccomplex"
"<reccomplex:inventory_generation_component_tag>.withTag({itemCollectionKey: ""WoodStorage""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""AbandonedBurnable""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""AbandonedChest""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""AirShrine""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""CultArmory""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""CultTreasure""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""Dungeon""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""EarthShrine""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""FireShrine""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""ForestChest""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""Holy""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""MesoStorageChest""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""P_Wilderness""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""PeacefulCrypt""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""PirateChest""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""PyramidChest""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""PyramidGraveGoodsCheap""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""Raids""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""RichVillageHouse""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""TribalChest""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""UnderwaterShrine""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""Unholy""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""Village""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""VillageChest""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""VillageGuardTower""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""VillageKitchen""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""VillageLibrary""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""VillagePumpkinChandlery""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""VillageTannery""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""WheatFieldMill""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""WheatFieldMillTools""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""WoodStorage""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""bearwithme:entities/black_bear""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""bearwithme:entities/grizzly_bear""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""bearwithme:entities/panda_bear""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""botania:gaia_guardian""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""botania:gaia_guardian_2""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""botania:inject/abandoned_mineshaft""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""botania:inject/desert_pyramid""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""botania:inject/jungle_temple""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""botania:inject/simple_dungeon""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""botania:inject/spawn_bonus_chest""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""botania:inject/stronghold_corridor""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""botania:inject/village_blacksmith""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""familiarfauna:entities/butterfly""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""familiarfauna:entities/deer""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""familiarfauna:entities/dragonfly""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""familiarfauna:entities/pixie""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""familiarfauna:entities/snail""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""familiarfauna:entities/turkey""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:chests/abandoned_mineshaft""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:chests/desert_pyramid""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:chests/end_city_treasure""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:chests/igloo_chest""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:chests/jungle_temple""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:chests/jungle_temple_dispenser""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:chests/nether_bridge""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:chests/simple_dungeon""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:chests/spawn_bonus_chest""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:chests/stronghold_corridor""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:chests/stronghold_crossing""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:chests/stronghold_library""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:chests/village_blacksmith""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:chests/woodland_mansion""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:empty""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/bat""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/blaze""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/cave_spider""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/chicken""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/cow""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/creeper""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/donkey""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/elder_guardian""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/ender_dragon""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/enderman""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/endermite""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/evocation_illager""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/ghast""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/giant""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/guardian""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/horse""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/husk""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/iron_golem""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/llama""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/magma_cube""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/mule""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/mushroom_cow""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/ocelot""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/parrot""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/pig""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/polar_bear""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/rabbit""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/sheep""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/sheep/black""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/sheep/blue""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/sheep/brown""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/sheep/cyan""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/sheep/gray""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/sheep/green""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/sheep/light_blue""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/sheep/lime""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/sheep/magenta""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/sheep/orange""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/sheep/pink""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/sheep/purple""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/sheep/red""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/sheep/silver""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/sheep/white""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/sheep/yellow""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/shulker""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/silverfish""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/skeleton""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/skeleton_horse""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/slime""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/snowman""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/spider""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/squid""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/stray""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/vex""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/villager""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/vindication_illager""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/witch""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/wither_skeleton""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/wolf""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/zombie""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/zombie_horse""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/zombie_pigman""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:entities/zombie_villager""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:gameplay/fishing""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:gameplay/fishing/fish""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:gameplay/fishing/junk""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""minecraft:gameplay/fishing/treasure""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""waddles:empty""})","reccomplex"
"<reccomplex:inventory_generation_single_tag>.withTag({itemCollectionKey: ""waddles:entities/penguin""})","reccomplex"
"<reccomplex:inventory_generation_tag>.withTag({itemCollectionKey: ""AbandonedBurnable""})","reccomplex"
"<reccomplex:inventory_generation_tag>.withTag({itemCollectionKey: ""AbandonedChest""})","reccomplex"
"<reccomplex:inventory_generation_tag>.withTag({itemCollectionKey: ""AirShrine""})","reccomplex"
"<reccomplex:inventory_generation_tag>.withTag({itemCollectionKey: ""CultArmory""})","reccomplex"
"<reccomplex:inventory_generation_tag>.withTag({itemCollectionKey: ""CultTreasure""})","reccomplex"
"<reccomplex:inventory_generation_tag>.withTag({itemCollectionKey: ""Dungeon""})","reccomplex"
"<reccomplex:inventory_generation_tag>.withTag({itemCollectionKey: ""EarthShrine""})","reccomplex"
"<reccomplex:inventory_generation_tag>.withTag({itemCollectionKey: ""FireShrine""})","reccomplex"
